ACARI | SINDROME DE FLUJO VAGINAL	1,1
ACOPIA | SINDROME DE FLUJO VAGINAL	1,1
ACORA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	2,2
ACORA | SINDROME DE FLUJO VAGINAL	15,10
AGUAS VERDES | SINDROME DE FLUJO VAGINAL	1,1
ALTO DE LA ALIANZA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	3,3
ALTO DE LA ALIANZA | HERPES GENITAL	1,1
ALTO DE LA ALIANZA | INFECCION ANOGENITAL POR VIRUS DEL HERPES SIMPLE SIN OTRA ESPECIFICACION	5,3
ALTO DE LA ALIANZA | INFECCION GONOCOCICA DEL TRACTO GENITOURINARIO INFERIOR SIN ABSCESO PERIURETRAL O DE GLA	1,1
ALTO DE LA ALIANZA | SIFILIS NO ESPECIFICADA	4,3
ALTO DE LA ALIANZA | SIFILIS PRIMARIA	2,2
ALTO DE LA ALIANZA | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
ALTO DE LA ALIANZA | SINDROME DE FLUJO VAGINAL	159,43
ALTO DE LA ALIANZA | SINDROME DE SECRECION URETRAL	1,1
ALTO DE LA ALIANZA | SINDROME DE ULCERA GENITAL	4,4
ALTO DE LA ALIANZA | TRICHOMONIASIS	1,1
ALTO DE LA ALIANZA | VERRUGAS (VENEREAS) ANOGENITALES	12,10
ALTO NANAY | SINDROME DE FLUJO VAGINAL	1,1
ALTO SELVA ALEGRE | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
ALTO SELVA ALEGRE | SINDROME DE FLUJO VAGINAL	3,1
ANCHONGA | SINDROME DE FLUJO VAGINAL	1,1
ANCON | SINDROME DE FLUJO VAGINAL	1,1
ANDAHUAYLAS | SINDROME DE FLUJO VAGINAL	1,1
APLAO | SINDROME DE FLUJO VAGINAL	1,1
ARAPA | SINDROME DE FLUJO VAGINAL	1,1
AREQUIPA | SINDROME DE FLUJO VAGINAL	5,5
AREQUIPA | VERRUGAS (VENEREAS) ANOGENITALES	2,1
ATE | SINDROME DE FLUJO VAGINAL	2,2
ATUNCOLLA | SINDROME DE FLUJO VAGINAL	1,1
AYACUCHO | SINDROME DE FLUJO VAGINAL	1,1
AYAVIRI | SINDROME DE FLUJO VAGINAL	1,1
BAGUA GRANDE | SINDROME DE FLUJO VAGINAL	2,2
BAGUA | SINDROME DE FLUJO VAGINAL	1,1
BELEN | SINDROME DE FLUJO VAGINAL	1,1
BELLAVISTA | SINDROME DE FLUJO VAGINAL	1,1
BREÑA | SINDROME DE FLUJO VAGINAL	1,1
CABANA | SINDROME DE FLUJO VAGINAL	1,1
CAIRANI | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	2,2
CAIRANI | LINFOGRANULOMA VENEREO	1,1
CAIRANI | SINDROME DE FLUJO VAGINAL	11,6
CAJABAMBA | SINDROME DE FLUJO VAGINAL	1,1
CAJAMARCA | SINDROME DE FLUJO VAGINAL	1,1
CALANA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	2,2
CALANA | SINDROME DE FLUJO VAGINAL	31,9
CALANA | VERRUGAS (VENEREAS) ANOGENITALES	1,1
CALLAO | SINDROME DE FLUJO VAGINAL	1,1
CALLERIA | SINDROME DE FLUJO VAGINAL	4,3
CAMILACA | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
CAMILACA | SINDROME DE FLUJO VAGINAL	2,2
CANDARAVE | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
CANDARAVE | OTRAS ENFERMEDADES DE TRANSMISION PREDOMINANTEMENTE SEXUAL ESPECIFICADAS	1,1
CANDARAVE | SINDROME DE DOLOR ABDOMINAL BAJO	3,3
CANDARAVE | SINDROME DE FLUJO VAGINAL	25,10
CARACOTO | SINDROME DE FLUJO VAGINAL	2,2
CARUMAS | VERRUGAS (VENEREAS) ANOGENITALES	1,1
CASA GRANDE | SINDROME DE FLUJO VAGINAL	1,1
CASTILLA | SINDROME DE FLUJO VAGINAL	1,1
CATILLUC | SINDROME DE FLUJO VAGINAL	1,1
CAYLLOMA | SINDROME DE FLUJO VAGINAL	1,1
CAYMA | SINDROME DE FLUJO VAGINAL	1,1
CERRO COLORADO | SINDROME DE FLUJO VAGINAL	3,3
CERRO COLORADO | SINDROME DE SECRECION URETRAL	1,1
CHAMACA | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
CHARACATO | SIFILIS LATENTE NO ESPECIFICADA COMO PRECOZ O TARDIA	1,1
CHICLAYO | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
CHICLAYO | SINDROME DE FLUJO VAGINAL	1,1
CHINCHA ALTA | SINDROME DE FLUJO VAGINAL	1,1
CHORRILLOS | SINDROME DE FLUJO VAGINAL	2,2
CHUCUITO | SINDROME DE FLUJO VAGINAL	1,1
CIUDAD NUEVA | CHANCRO BLANDO	3,2
CIUDAD NUEVA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	13,8
CIUDAD NUEVA | HERPES GENITAL	3,3
CIUDAD NUEVA | INFECCION ANOGENITAL POR VIRUS DEL HERPES SIMPLE SIN OTRA ESPECIFICACION	1,1
CIUDAD NUEVA | INFECCION DEL TRACTO GENITOURINARIO INFERIOR DEBIDA A CLAMIDIAS	4,1
CIUDAD NUEVA | OTRAS ENFERMEDADES DE TRANSMISION PREDOMINANTEMENTE SEXUAL ESPECIFICADAS	1,1
CIUDAD NUEVA | SIFILIS LATENTE NO ESPECIFICADA COMO PRECOZ O TARDIA	1,1
CIUDAD NUEVA | SIFILIS NO ESPECIFICADA	2,2
CIUDAD NUEVA | SIFILIS TARDIA NO ESPECIFICADA	1,1
CIUDAD NUEVA | SINDROME DE DOLOR ABDOMINAL BAJO	2,2
CIUDAD NUEVA | SINDROME DE FLUJO VAGINAL	175,43
CIUDAD NUEVA | SINDROME DE SECRECION URETRAL	1,1
CIUDAD NUEVA | SINDROME DE ULCERA GENITAL	1,1
CIUDAD NUEVA | TRICHOMONIASIS	2,2
CIUDAD NUEVA | TRICOMONIASIS UROGENITAL	4,4
CIUDAD NUEVA | VERRUGAS (VENEREAS) ANOGENITALES	9,7
COLQUEMARCA | SINDROME DE FLUJO VAGINAL	2,1
COMAS | SINDROME DE FLUJO VAGINAL	1,1
COMBAPATA | SIFILIS NO ESPECIFICADA	1,1
CONDURIRI | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
CONGALLA | SINDROME DE FLUJO VAGINAL	1,1
CONTAMANA | SINDROME DE FLUJO VAGINAL	1,1
COPANI | SINDROME DE FLUJO VAGINAL	4,4
CORONEL GREGORIO ALBARRACIN LANCHIPA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	32,18
CORONEL GREGORIO ALBARRACIN LANCHIPA | GONORREA	1,1
CORONEL GREGORIO ALBARRACIN LANCHIPA | GRANULOMA INGUINAL	1,1
CORONEL GREGORIO ALBARRACIN LANCHIPA | HERPES GENITAL	6,6
CORONEL GREGORIO ALBARRACIN LANCHIPA | INFECCION DE LA PIEL PERIANAL Y RECTO POR VIRUS DEL HERPES SIMPLE	1,1
CORONEL GREGORIO ALBARRACIN LANCHIPA | INFECCION DEL TRACTO GENITOURINARIO INFERIOR DEBIDA A CLAMIDIAS	1,1
CORONEL GREGORIO ALBARRACIN LANCHIPA | INFECCION GONOCOCICA DEL TRACTO GENITOURINARIO INFERIOR SIN ABSCESO PERIURETRAL O DE GLA	1,1
CORONEL GREGORIO ALBARRACIN LANCHIPA | LINFOGRANULOMA VENEREO	1,1
CORONEL GREGORIO ALBARRACIN LANCHIPA | PROCTITIS	1,1
CORONEL GREGORIO ALBARRACIN LANCHIPA | SIFILIS CONGENITA	1,1
CORONEL GREGORIO ALBARRACIN LANCHIPA | SIFILIS LATENTE	2,1
CORONEL GREGORIO ALBARRACIN LANCHIPA | SIFILIS LATENTE NO ESPECIFICADA COMO PRECOZ O TARDIA	1,1
CORONEL GREGORIO ALBARRACIN LANCHIPA | SIFILIS NO ESPECIFICADA	4,4
CORONEL GREGORIO ALBARRACIN LANCHIPA | SIFILIS PRIMARIA	3,3
CORONEL GREGORIO ALBARRACIN LANCHIPA | SINDROME DE BUBON INGUINAL	1,1
CORONEL GREGORIO ALBARRACIN LANCHIPA | SINDROME DE CERVICITIS	6,3
CORONEL GREGORIO ALBARRACIN LANCHIPA | SINDROME DE DOLOR ABDOMINAL BAJO	6,6
CORONEL GREGORIO ALBARRACIN LANCHIPA | SINDROME DE FLUJO VAGINAL	718,63
CORONEL GREGORIO ALBARRACIN LANCHIPA | SINDROME DE SECRECION URETRAL	5,5
CORONEL GREGORIO ALBARRACIN LANCHIPA | SINDROME DE ULCERA GENITAL	5,5
CORONEL GREGORIO ALBARRACIN LANCHIPA | TRICHOMONIASIS	4,3
CORONEL GREGORIO ALBARRACIN LANCHIPA | TRICOMONIASIS UROGENITAL	10,7
CORONEL GREGORIO ALBARRACIN LANCHIPA | VERRUGAS (VENEREAS) ANOGENITALES	24,12
CORRALES | SINDROME DE FLUJO VAGINAL	1,1
CURAHUASI | SINDROME DE FLUJO VAGINAL	2,2
CURIBAYA | SINDROME DE FLUJO VAGINAL	1,1
CUSCO | SINDROME DE FLUJO VAGINAL	1,1
DESAGUADERO | SINDROME DE FLUJO VAGINAL	3,3
ECHARATE | SINDROME DE FLUJO VAGINAL	1,1
EL AGUSTINO | SINDROME DE FLUJO VAGINAL	4,3
EL CARMEN | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
EL INGENIO | VERRUGAS (VENEREAS) ANOGENITALES	1,1
EL PORVENIR | SINDROME DE FLUJO VAGINAL	1,1
EL PORVENIR | VERRUGAS (VENEREAS) ANOGENITALES	2,2
EL TAMBO | SINDROME DE FLUJO VAGINAL	1,1
EMILIO SAN MARTIN | SINDROME DE FLUJO VAGINAL	1,1
ENCAÑADA | SINDROME DE FLUJO VAGINAL	1,1
ESTIQUE | SINDROME DE FLUJO VAGINAL	1,1
ESTIQUE-PAMPA | CLAMIDIASIS	1,1
ESTIQUE-PAMPA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	2,1
ESTIQUE-PAMPA | SINDROME DE FLUJO VAGINAL	15,6
FERREÑAFE | SINDROME DE FLUJO VAGINAL	1,1
FLORENCIA DE MORA | SINDROME DE FLUJO VAGINAL	2,2
HEROES ALBARRACIN | SINDROME DE FLUJO VAGINAL	4,4
HUACULLANI | SINDROME DE FLUJO VAGINAL	1,1
HUANCANE | SINDROME DE FLUJO VAGINAL	2,2
HUANIPACA | SINDROME DE FLUJO VAGINAL	1,1
HUANOQUITE | SINDROME DE FLUJO VAGINAL	1,1
HUANTA | SINDROME DE FLUJO VAGINAL	1,1
HUANUARA | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
HUANUARA | SINDROME DE FLUJO VAGINAL	1,1
HUANUCO | GRANULOMA INGUINAL	1,1
HUANUCO | SIFILIS NO ESPECIFICADA	1,1
HUANUCO | SINDROME DE FLUJO VAGINAL	2,2
HUARAL | INFECCION DEL TRACTO GENITOURINARIO INFERIOR DEBIDA A CLAMIDIAS	1,1
HUARAL | SINDROME DE FLUJO VAGINAL	1,1
HUARAZ | SINDROME DE FLUJO VAGINAL	1,1
IBERIA | SINDROME DE FLUJO VAGINAL	1,1
ICA | SINDROME DE FLUJO VAGINAL	3,3
ILABAYA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	7,2
ILABAYA | SINDROME DE BUBON INGUINAL	1,1
ILABAYA | SINDROME DE FLUJO VAGINAL	25,8
ILAVE | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	5,4
ILAVE | SINDROME DE FLUJO VAGINAL	38,17
ILAVE | SINDROME DE SECRECION URETRAL	1,1
ILAVE | VERRUGAS (VENEREAS) ANOGENITALES	1,1
ILLIMO | SINDROME DE FLUJO VAGINAL	1,1
ILO | INFECCION ANOGENITAL POR VIRUS DEL HERPES SIMPLE SIN OTRA ESPECIFICACION	1,1
ILO | SINDROME DE FLUJO VAGINAL	19,15
INAMBARI | SINDROME DE FLUJO VAGINAL	1,1
INCLAN | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	12,4
INCLAN | HERPES GENITAL	1,1
INCLAN | SINDROME DE BUBON INGUINAL	1,1
INCLAN | SINDROME DE FLUJO VAGINAL	69,4
INCLAN | SINDROME DE VAGINITIS	1,1
INDEPENDENCIA | SINDROME DE FLUJO VAGINAL	1,1
IPARIA | SINDROME DE FLUJO VAGINAL	1,1
IQUITOS | SINDROME DE FLUJO VAGINAL	2,2
IQUITOS | SINDROME DE SECRECION URETRAL	1,1
IRAZOLA | SINDROME DE FLUJO VAGINAL	2,1
ISLAY | SINDROME DE FLUJO VAGINAL	1,1
ISLAY | SINDROME DE VAGINITIS	1,1
ITE | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	2,2
ITE | SIFILIS PRIMARIA	1,1
ITE | SINDROME DE DOLOR ABDOMINAL BAJO	2,1
ITE | SINDROME DE FLUJO VAGINAL	42,7
JACOBO HUNTER | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
JACOBO HUNTER | SINDROME DE FLUJO VAGINAL	4,4
JAZAN | SINDROME DE FLUJO VAGINAL	1,1
JOSE SABOGAL | SINDROME DE FLUJO VAGINAL	1,1
JULI | SINDROME DE FLUJO VAGINAL	4,4
JULI | VERRUGAS (VENEREAS) ANOGENITALES	1,1
JULIACA | SIFILIS LATENTE NO ESPECIFICADA COMO PRECOZ O TARDIA	1,1
JULIACA | SINDROME DE FLUJO VAGINAL	6,6
JULIACA | TRICOMONIASIS UROGENITAL	1,1
KELLUYO | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
KELLUYO | SINDROME DE FLUJO VAGINAL	4,3
LA ESPERANZA | SINDROME DE FLUJO VAGINAL	2,2
LA JOYA | SINDROME DE FLUJO VAGINAL	2,2
LA PERLA | SINDROME DE FLUJO VAGINAL	1,1
LA TINGUIÑA | SINDROME DE FLUJO VAGINAL	1,1
LA VICTORIA | SINDROME DE FLUJO VAGINAL	6,5
LA YARADA LOS PALOS | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	3,3
LA YARADA LOS PALOS | HERPES GENITAL	1,1
LA YARADA LOS PALOS | SINDROME DE DOLOR ABDOMINAL BAJO	7,3
LA YARADA LOS PALOS | SINDROME DE FLUJO VAGINAL	139,19
LA YARADA LOS PALOS | SINDROME DE SECRECION URETRAL	12,3
LA YARADA LOS PALOS | TRICHOMONIASIS	1,1
LABERINTO | SINDROME DE FLUJO VAGINAL	1,1
LANCONES | SINDROME DE FLUJO VAGINAL	1,1
LAREDO | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
LAREDO | SINDROME DE FLUJO VAGINAL	1,1
LIMA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
LIMA | SINDROME DE FLUJO VAGINAL	18,12
LIMABAMBA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
LINCE | HERPES GENITAL	1,1
LINCE | SINDROME DE FLUJO VAGINAL	1,1
LOCUMBA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	11,4
LOCUMBA | SIFILIS PRIMARIA	2,1
LOCUMBA | SINDROME DE FLUJO VAGINAL	15,6
LOS MOROCHUCOS | SINDROME DE FLUJO VAGINAL	1,1
LOS OLIVOS | SIFILIS PRIMARIA	1,1
LOS OLIVOS | SINDROME DE FLUJO VAGINAL	5,4
LURIGANCHO (CHOSICA) | SINDROME DE FLUJO VAGINAL	1,1
MACUSANI | SINDROME DE FLUJO VAGINAL	2,2
MADRE DE DIOS | SINDROME DE FLUJO VAGINAL	1,1
MAGDALENA VIEJA (PUEBLO LIBRE) | SINDROME DE FLUJO VAGINAL	1,1
MAJES | SINDROME DE FLUJO VAGINAL	2,2
MANANTAY | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
MANANTAY | SINDROME DE FLUJO VAGINAL	1,1
MANCORA | SINDROME DE FLUJO VAGINAL	1,1
MAZAN | INFECCION GONOCOCICA DEL TRACTO GENITOURINARIO INFERIOR CON ABSCESO PERIURETRAL Y DE GLA	1,1
MIRAFLORES | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
MIRAFLORES | SINDROME DE FLUJO VAGINAL	5,5
MOCHE | SINDROME DE FLUJO VAGINAL	1,1
MOLLENDO | SINDROME DE FLUJO VAGINAL	1,1
MOQUEGUA | SINDROME DE FLUJO VAGINAL	8,8
MOYOBAMBA | SINDROME DE FLUJO VAGINAL	2,1
NAUTA | SINDROME DE FLUJO VAGINAL	1,1
NAZCA | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
NAZCA | SINDROME DE FLUJO VAGINAL	1,1
NIEPOS | VERRUGAS (VENEREAS) ANOGENITALES	1,1
NUEVO IMPERIAL | SINDROME DE FLUJO VAGINAL	1,1
NULL | SINDROME DE DOLOR ABDOMINAL BAJO	2,1
NULL | SINDROME DE FLUJO VAGINAL	2,1
OCUVIRI | SINDROME DE FLUJO VAGINAL	1,1
PACHIA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	2,1
PACHIA | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
PACHIA | SINDROME DE FLUJO VAGINAL	15,7
PACHIA | VERRUGAS (VENEREAS) ANOGENITALES	1,1
PADRE ABAD | SINDROME DE FLUJO VAGINAL	1,1
PALCA | SINDROME DE DOLOR ABDOMINAL BAJO	4,4
PALCA | SINDROME DE FLUJO VAGINAL	20,12
PARAS | SINDROME DE FLUJO VAGINAL	1,1
PAUCARPATA | SINDROME DE FLUJO VAGINAL	2,2
PERENE | SINDROME DE FLUJO VAGINAL	1,1
PILCUYO | SINDROME DE FLUJO VAGINAL	4,4
PISACOMA | SINDROME DE FLUJO VAGINAL	2,2
POCOLLAY | CHANCRO BLANDO	1,1
POCOLLAY | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	6,4
POCOLLAY | HERPES GENITAL	3,3
POCOLLAY | SIFILIS CONGENITA	1,1
POCOLLAY | SIFILIS LATENTE NO ESPECIFICADA COMO PRECOZ O TARDIA	1,1
POCOLLAY | SIFILIS PRIMARIA	2,1
POCOLLAY | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
POCOLLAY | SINDROME DE FLUJO VAGINAL	43,18
POCOLLAY | SINDROME DE SECRECION URETRAL	2,2
POCOLLAY | SINDROME DE ULCERA GENITAL	1,1
POCOLLAY | TRICOMONIASIS UROGENITAL	2,2
POCOLLAY | VERRUGAS (VENEREAS) ANOGENITALES	3,2
POMATA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
POMATA | SINDROME DE FLUJO VAGINAL	3,3
POMATA | SINDROME DE ULCERA GENITAL	1,1
POTONI | SINDROME DE FLUJO VAGINAL	1,1
PUCARA | SINDROME DE FLUJO VAGINAL	1,1
PUCYURA | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
PUCYURA | SINDROME DE FLUJO VAGINAL	1,1
PUENTE PIEDRA | SINDROME DE FLUJO VAGINAL	3,3
PULLO | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
PULLO | SINDROME DE FLUJO VAGINAL	1,1
PUNCHANA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
PUNCHANA | SIFILIS PRIMARIA	1,1
PUNCHANA | SINDROME DE FLUJO VAGINAL	1,1
PUNO | SINDROME DE FLUJO VAGINAL	19,16
PUNO | SINDROME DE SECRECION URETRAL	1,1
PUNO | TRICOMONIASIS UROGENITAL	1,1
PUNTA DE BOMBON | SINDROME DE FLUJO VAGINAL	3,3
QUEROCOTO | SINDROME DE FLUJO VAGINAL	1,1
QUILAHUANI | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	2,2
QUILAHUANI | SINDROME DE FLUJO VAGINAL	4,4
RANRACANCHA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
RIMAC | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
SACHACA | SINDROME DE FLUJO VAGINAL	1,1
SALAS | SIFILIS CONGENITA PRECOZ SINTOMATICA	1,1
SALAS | SINDROME DE FLUJO VAGINAL	2,2
SAMA | SINDROME DE FLUJO VAGINAL	28,11
SAMA | SINDROME DE VAGINITIS	1,1
SAN CLEMENTE | SINDROME DE FLUJO VAGINAL	1,1
SAN JERONIMO | SINDROME DE FLUJO VAGINAL	1,1
SAN JUAN BAUTISTA | SINDROME DE FLUJO VAGINAL	4,4
SAN JUAN DE LURIGANCHO | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
SAN JUAN DE LURIGANCHO | SINDROME DE FLUJO VAGINAL	7,6
SAN JUAN DE LURIGANCHO | SINDROME DE SECRECION URETRAL	1,1
SAN JUAN DE MIRAFLORES | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
SAN JUAN DE MIRAFLORES | SINDROME DE FLUJO VAGINAL	2,2
SAN MARTIN DE PORRES | SINDROME DE FLUJO VAGINAL	6,6
SAN SEBASTIAN | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
SAN SEBASTIAN | SINDROME DE FLUJO VAGINAL	3,3
SANDIA | SINDROME DE FLUJO VAGINAL	3,2
SANTA ANA | SINDROME DE FLUJO VAGINAL	2,2
SANTA ANA | VERRUGAS (VENEREAS) ANOGENITALES	1,1
SANTA ANITA | SINDROME DE FLUJO VAGINAL	2,2
SANTA ROSA | SINDROME DE FLUJO VAGINAL	3,3
SANTIAGO DE SURCO | SINDROME DE FLUJO VAGINAL	1,1
SANTIAGO | SINDROME DE FLUJO VAGINAL	2,2
SANTO TOMAS | SINDROME DE FLUJO VAGINAL	1,1
SANTO TOMAS | TRICOMONIASIS UROGENITAL	1,1
SAUSA | SINDROME DE FLUJO VAGINAL	1,1
SITAJARA | SINDROME DE FLUJO VAGINAL	1,1
SOCABAYA | SINDROME DE DOLOR ABDOMINAL BAJO	2,1
SOCABAYA | SINDROME DE FLUJO VAGINAL	5,5
SUSAPAYA | SINDROME DE FLUJO VAGINAL	11,5
SUSAPAYA | VERRUGAS (VENEREAS) ANOGENITALES	1,1
SUYCKUTAMBO | SINDROME DE FLUJO VAGINAL	1,1
TACABAMBA | SINDROME DE FLUJO VAGINAL	1,1
TACNA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	35,21
TACNA | GONORREA	1,1
TACNA | HERPES GENITAL	18,13
TACNA | INFECCION ANOGENITAL POR VIRUS DEL HERPES SIMPLE SIN OTRA ESPECIFICACION	6,3
TACNA | INFECCION DEL TRACTO GENITOURINARIO INFERIOR DEBIDA A CLAMIDIAS	2,2
TACNA | INFECCION GONOCOCICA DEL TRACTO GENITOURINARIO INFERIOR SIN ABSCESO PERIURETRAL O DE GLA	1,1
TACNA | PROCTITIS	2,2
TACNA | SIFILIS CONGENITA	1,1
TACNA | SIFILIS CONGENITA PRECOZ LATENTE	1,1
TACNA | SIFILIS CONGENITA PRECOZ SINTOMATICA	1,1
TACNA | SIFILIS LATENTE	4,3
TACNA | SIFILIS LATENTE NO ESPECIFICADA COMO PRECOZ O TARDIA	6,6
TACNA | SIFILIS NO ESPECIFICADA	9,7
TACNA | SIFILIS PRIMARIA	10,8
TACNA | SINDROME DE BUBON INGUINAL	2,1
TACNA | SINDROME DE CERVICITIS	2,2
TACNA | SINDROME DE DOLOR ABDOMINAL BAJO	13,8
TACNA | SINDROME DE FLUJO VAGINAL	1057,105
TACNA | SINDROME DE SECRECION URETRAL	14,12
TACNA | SINDROME DE ULCERA GENITAL	6,6
TACNA | SINDROME DE VAGINITIS	1,1
TACNA | TRICHOMONIASIS	8,7
TACNA | TRICOMONIASIS UROGENITAL	5,4
TACNA | VERRUGAS (VENEREAS) ANOGENITALES	26,18
TAMBOPATA | SINDROME DE FLUJO VAGINAL	3,2
TAMBOPATA | VERRUGAS (VENEREAS) ANOGENITALES	2,2
TARACO | SINDROME DE FLUJO VAGINAL	1,1
TARAPOTO | SINDROME DE FLUJO VAGINAL	1,1
TARATA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	2,2
TARATA | SINDROME DE DOLOR ABDOMINAL BAJO	3,3
TARATA | SINDROME DE FLUJO VAGINAL	58,13
TARATA | SINDROME DE SECRECION URETRAL	2,2
TARATA | SINDROME DE ULCERA GENITAL	1,1
TARUCACHI | SINDROME DE BUBON INGUINAL	1,1
TARUCACHI | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
TARUCACHI | SINDROME DE FLUJO VAGINAL	2,2
TICACO | SINDROME DE FLUJO VAGINAL	9,4
TIGRE | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
TIGRE | SINDROME DE FLUJO VAGINAL	1,1
TINTAY PUNCU | SINDROME DE SECRECION URETRAL	1,1
TIRAPATA | SINDROME DE FLUJO VAGINAL	1,1
TORATA | SINDROME DE FLUJO VAGINAL	2,2
TUMBES | SINDROME DE FLUJO VAGINAL	2,2
URARINAS | SINDROME DE FLUJO VAGINAL	1,1
URUBAMBA | SINDROME DE FLUJO VAGINAL	1,1
VEGUETA | SINDROME DE FLUJO VAGINAL	2,2
VICTOR LARCO HERRERA | SINDROME DE FLUJO VAGINAL	2,2
VILLA EL SALVADOR | SINDROME DE FLUJO VAGINAL	3,3
VILLA MARIA DEL TRIUNFO | SINDROME DE FLUJO VAGINAL	2,2
VILLA RICA | SINDROME DE SECRECION URETRAL	1,1
VINCHOS | SINDROME DE FLUJO VAGINAL	1,1
YANAHUARA | SINDROME DE FLUJO VAGINAL	1,1
YARINACOCHA | SINDROME DE FLUJO VAGINAL	1,1
YARINACOCHA | SINDROME DE ULCERA GENITAL	1,1
YAULI | VERRUGAS (VENEREAS) ANOGENITALES	2,1
YAVARI | SINDROME DE FLUJO VAGINAL	1,1
YUNGUYO | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	3,2
YUNGUYO | HERPES GENITAL	1,1
YUNGUYO | SINDROME DE DOLOR ABDOMINAL BAJO	1,1
YUNGUYO | SINDROME DE FLUJO VAGINAL	9,7
YURA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
ZEPITA | ENFERMEDAD DE TRANSMISION SEXUAL NO ESPECIFICADA	1,1
ZEPITA | SINDROME DE FLUJO VAGINAL	5,4
